id=393416	REOPENED	MDT.MoDisco	Infrastructure	0.10.1	PC Windows XP	P2 enhancement	Fabien Giquel	2012-11-02 09:23 EDT by	Fabien Giquel	2016-05-23 05:08 EDT (	2 users	AbstractModelDiscoverer<T> class extends AbsractDiscoverer<t> class which implements IDiscoverer<T>.Declaring some IModelDiscoverer<t> interface for AbstractModelDiscoverer<T> class will enable interface/class separation on new subclasses of AbstractModelDiscoverer<T>.	The new interface has been commited into SVN.Createdcode contributionThe last commit has been canceled from SVN and is deferred until 0.11.0 SVN branch is seperated from 0.10.2.The contribution is now attached to the bug.Createdcode contributionEvolution needs to be committed again	4.0
id=359089	REOPENED	Epsilon	Core	unspecified	PC Linux	P3 enhancement	Antonio Garcia-Dominguez	2011-09-27 11:03 EDT by	Antonio Garcia-Dominguez	2012-06-21 12:17 EDT (	2 users	This is one of the pending tasks we had in the Epsilon wiki.The Epsilon debugger only implements "step into" right now. "Step over" is required to test real-world cases. Right now, users have to work around this by adding an explicit breakpoint and hitting Continue, which is rather awkward.	Fixed in SVN r1879.I went ahead and implemented "Step Return" as well, so I've changed the title of this bug report.Ugh, it seems that the current implementation doesn't let you step over into the body of a for/while/if statement. We'll need to call the new "done" method of ExecutionController more often, it seems.And "step return" currently "returns" from while/if blocks as well, since it relies on the frame stack dropping below a certain number of levels. We'll need to require that those levels are EOL operations or their generic equivalent.	3.0
id=271486	REOPENED	Modeling	Cross-Project	2009-Galileo	PC Linux	P3 normal	Nick Boldt	2009-04-07 12:32 EDT by	Nick Boldt	2009-05-19 13:58 EDT (	13 users	Currently, our update sites have more than one release per component, and branches share the same site. So, for /emf/updates/milestones/ you will find two milestones of EMF 2.5 and the last stable build from 2.4.x. Same's true for all the other project sites (EMF, EMFT, MDT, M2T, M2M, GMT, TMF).The number of releases to include in earch aggregate update site type (integration, milestones, releases) is controlled by a few properties, and can easily be changed such that there is only ever ONE release on the site at any given time. Now that we publish update site zips, the need to have multiple versions on the unpacked update site is mitigated.This is a trivial thing to change and I can do so in minutes, unless anyone -1's the idea. I'll let this bug sit for a week before proceeding.---A second change that's not so easy to implement would be to restrict the sites such that release years do not overlap in the same repo (ie., updates/milestones/ becomes updates/ganymede/milestones/ and updates/galileo/milestones/). I can change the generator to start publishing bits into /updates/galileo/* instead of /updates/* but the bigger issue is that everyone's features will need to be updated so that their <update> and <discovery> URLs point to the new path. Because this change requires that PLs and/or committers update their features, I will need some +1s here from the PMCs before proceeding with the second half of the plan. Ideally, we'd make this change before M7, May 01 - May 06, 2009.---FYI, the motivation behind these changes is discussed inre: a better Galileo build system.	Well, looks like we slipped past M7 here, but I'm going to read the absence of -1s as approval to do the first part, and the lack of +1s as veto on the second part. Thanks for taking an interest.New version of buildUpdateSite.sh has been rolled out to emft.eclipse and modeling.eclipse tonight, and should automatically scrub old versions so that only a single version of each component's latest is published.Yes, we should have paid attention to this one. So you are saying:milestones == one release == Galileo milestone builds currently.interim == one release == Galileo integration builds currently.release == one release == Ganymede release build currently.So what happens when we GA Galileo?interim == two releases == Galileo Milestone builds and Galileo+1 integration builds.Is this ok still?Apologies for missing this when you asked for comment initially. If I'm too late for some or all of this to be useful, so be it.I'm trying to look at this from the user's perspective and to understand if the impact of these changes are significant. Here's how I understand things...Change number 1 (already done) means that a user can never move back to a previous build if things go wrong. As soon as M7 comes out, M6 is gone. So, if the user finds that M7 breaks some piece of function that he cares about, his only recourse is to hit the download pages and start doing things manually.Change number 2 means that a user can't subscribe to a single release site and continue to get release after release. They'll get the main release and two service releases, and that's it. When they want to move to the next main release, they'll have to change the update site they're using.Like I said, I'd like to understand how significance of these loses. To me, the second seems like a minor inconvenience, but the first could be more significant.I read through a lot of the comments intrying to find the motivation for these changes. The best I could find was Richard suggesting that they'd allow them to do away with the build model. But Thomas then said, "I'm not at all unhappy about using the build model b.t.w. It's easy enough to work with, having annotated Java interfaces and all. Emf rocks!"To me, it makes sense that individual project sites can contain more than just what they contribute to Galileo, and that there's then going to have to be some artifact that describes what they're contributing.(In reply to)It's one release per type per branch per project, so R site has EMF 2.2.x, 2.3.x, 2.4.x, 2.5.0 (then later that'll be replaced with 2.5.1 and then 2.5.2)... and also the latest R for MQ, MT, VF, CDO, Net4j, Teneo.Same story for I/M/N (interim) and S (milestones) sites - one per type per branch per project. I believe interim will always be more overloaded because it includes nightly, maintenance, and integration. This might be the reason why we're seeing p2 metadata corruptions - too many plugins and features to aggregate into a single .xml file. I'm hoping that reducing the # of releases per type per branch per project from 3 to 1 will help here.(In reply to)p2 lets him uninstall. I suspect reverting configuration will back up from M7 to M6. And there's the M6 update zip too, which he can download for use offline.Does GMF 2.1 work on Eclipse 3.4, or just 3.5? Would an update site with both GMF 2.0 and 2.1 be useful, if the user has to download the correct platform anyway, and then know which version maps to which Eclipse?Yes, and currently that mechanism is the .build file which specifies the <features> to include and on which <repositories> they can be found.(In reply to)Does that mean that p2 keeps all the old stuff you've ever installed so you can revert to it?The features declare what versions of their dependencies they work with, don't they? So, surely Update won't let you install a new GMF if it has dependencies on components of a new Eclipse.And your update sites are kept in your workspace, right? So, after you update Eclipse, assuming you keep using the same workspace, you'd be able to immediately update GMF and all of the other projects whose release sites you're following, if the new versions are on that same site.Right, but the only motivation I could find for these changes in the bug you referenced was to get rid of the .build files. Was there some other motivation I missed?(In reply to)p2 != yum or apt-get - it doesn't purge old versions just because they're obsoleted by newer versions. And it doesn't garbage collect unless a plugin is not needed by *anyone* anymore, and you're uninstalling it.True, but the option will still be in the UI, and the user will have to click thru the wizard to let p2 tell him it's not possible to install his requested update. Why expose people to *more* frustration if we don't need to?Yes. But reusing workspaces between minor Eclipse releases is ... not always wise.Comes from discussion w/ the PDT people about having a /2.0/ site separate from their 1.x site, and extending the idea to include minor version updates as well as major ones. I've also asked if they want a /2.1/ site for their Galileo release, but so far I haven't heard yea or nay on that. In any case, there is already support in the Modeling build system for directing your updates to a different place than the standard /updates/ folder, should anyone want to use /updates/foo/interim/ instead of /updates/interim/, etc.Oops. I was copying the new content from *_rN INTO *_r0/ (resulting in *_r0/*_rN) instead of replacing the old _r0 with the new content.Fixed and rolled out to build servers. Please re-promote the build via the web UI (using -FORCE), or else just redo the update site step if you want to get your commandline on (use -jarsonly flag, IIRC).Just re-promoted and it looks like things are good for EMF again. Thanks Nick.GEF is still breaking Galileo, so it looks like it needs the same.(In reply to)Re promoted GEF RC1This feature likely wiped out all the OCL builds from Galileo.I am not sure this is a problem with Nick's script, rather that the OCL project has not been producing regular milestone builds, we missed a M7 for OCL.What do you think Nick?I will raise a separate Bugzilla to get emergency builds going or recover the OCL content.(In reply to)Actually, Nick already answered in his email to mdt-dev:If I've deleted your newest HEAD branch Stable or Integration build, then something's wrong w/ your project - you should be publishing Stables at least monthly and Integrations at least biweekly - so now's your chance. :)(In reply to)I promoted MWE and Xpand today using R35_M7 all works fine sofar except of update site zips. hey contains only an empty site.xml. Seems like there is still a problem with rN <-> r0 stuff.(In reply to)Damn. Apparently downstream from buildUpdateSite.sh other scripts need that _rN dir to produce content in the _r0 dir. Checked in an update to use cp instead of mv. Please try again, sorry for the churn.	13.0
id=507284	REOPENED	Papyrus-rt	tool	0.8.0	PC Windows 7	P3 normal	Project Inbox	2016-11-09 05:49 EST by	Peter Cigehn	2017-01-12 16:38 EST (	2 users	This is an extract fromfor the specific case of creating a generalization relationship for a protocol in the model explorer.Also seefor the general aspect of supporting protocol inheritance.	Since at least Papyrus-RT-Master-Product build #310 the "New Relationship -> Generalization" action in the Model Explorer configures a protocol as required for UML-RT Protocol Inheritance when the general classifier is another protocol.I checked this in the latest Papyrus-RT build, and yes, it is possible to create a generalization using the ordinary New Relationship menu. Maybe this bug was not that clear, since it was simply an extraction from, but as indicated on that bug, the idea was that the subset of relationships that are applicable in the context of UML-RT should be made available on a separate UML-RT menu.As discussed in that bug, this could either be a submenu on the current "New UML-RT New Child" menu, or possibly a new top level menu "New UML-RT Relationship". Which approach used probably should be aligned with other DSMLs, e.g. SysML.UML-RT users should not have to open the standard "New Relationship" menu with lots of relationships not relevant for the UML-RT context (in the same way as UML-RT users should not have to use the ordinary "New Child" menu).Another aspect to improve is that the selection dialog presenting the possible targets of generalization should be filtered to only show other protocols. Currently the selection dialog also lists other element types like ordinary classes and capsules, which makes its possible to create invalid generalizations.This filtering probably also should include filtering the current protocol, and any subclass protocols of the current protocol, to avoid creating a circular generalization chains (similar to the aspect of not creating circular containment capsule structures as tracked by).State machine inheritance will take priority over this for 1.0.	4.0
id=479240	REOPENED	Papyrus-rt	tool	.7	PC Windows 7	P3 normal	Project Inbox	2015-10-07 09:00 EDT by	Stephanie Chafe	2016-12-05 08:05 EST (	3 users	Investigate and identify required mappings between CppPropertySets profile and RTCppProperties profile.	Closed - profiles and property sets have changed extensively since this bug was created.(In reply to Charles Rivet from)I am not sure I understand the reason for closing this one as WONTFIX? Since this is the Bugzilla tracking the investigations regarding which mappings shall be done, it does not really matter that the RtCppProperties profile have changed since this Bugzilla was written (that is what the investigation is all about, i.e. to conclude how the mapping shall be done).Will a new one be written to track this instead? This investigation Bugzilla still blocks, which is tracking the actual implementation of the mappings in the import tool.As I see it, thisfor the investigation and its implementation, is following the same structure we have forfor the investigation and its related implementation in.If we do not plan on having this structure of one investigation and one implementation Bugzilla for both these two major areas regarding import of legacy models, then I suggest that we are consistent and close the other investigationas well (or keep both open).(In reply to Peter Cigehn from)Agreed, missed the relationship to the Papyrus bug.Moved to future until determination of migration importance in the release planning.(In reply to Charles Rivet from)Just to be clear:should really be moved over to Papyrus-RT (now when the import tool has been splitted in two parts, one for RSA in Papyrus, and one for RSARTE in Papyrus-RT). I have proposed this in, but no one has so far done so. Actuallyshould also be moved over to Papyrus-RT for the same reason, see.Both bugs mentionned by Peter (&) have been moved to Papyrus-RT, but the planning seems not coherent, with bug for 1.0.0 or 0.9.0 depending on 'Future' bugs.(In reply to Remi Schnekenburger from)Correct, as I already commented on inwe need to plan these two pairs of "investigation" and "implementation" bugs together. If this is hard to keep track of (which it seem to be), then maybe we can combine the "investigation" bug and the "implementation" bug and only have one for the run-time model library mappings respectively one for the C++ property sets mapping, now when they all are assigned to Papyrus-RT anyway.	6.0
id=359963	REOPENED	Papyrus	Core	unspecified	PC Windows XP	P3 normal	Patrick Tessier	2011-10-05 07:31 EDT by	Patrick Tessier	2011-12-01 05:13 EST (	3 users	The composite diagram must not contain scrollbar	Explanation about how to do this functionality has been added in the wiki :generic classes added in the diagram.common (rev 5703)committed in the branch (rev 5706)the merge has been done for the diagram common in the head (rev 5724)the merge has been done for the diagram composite in the head (rev 5725)The feedback during move attempt does not appear to be correct (a part of the contained figure appears outside its owner).The autosize mode does not work correctly with this implementation, it is allowed or not depending on the gesture (ex: move on the left ok, move on the right nok) which lead to a somehow unpredictable behavior...Note that I currently have some troubles with the autosize mode (see.) relatively to Port location in general and FlowPort graphical appearance more specifically.(In reply to)The container can also be resized in a way that mask the content (without scrollbars, there is no way to know that such contained element has been masked).The resize from top-left toward the bottom-right diagonal can result in a container resize.It is peculiar, could you explain the condition to execute this behavior, because I cannot reproduce it.I have not this bugIn fact, I have take in account this behavior(In reply to)Create a Class, a Property then move the property... I have Papyrus nightly 201111011738 installed, i'll add a screen capture for this.Sorry move down not left, this is probably more or less related to the previous bug.Create a Class add a Property, switch the Class to autosize mode and try to move the Property. When you go down the Class can be resize, not when you move the Property to the left or right.I dont think so, these bugs are still existing in current version.CreatedIncorrectFeedbackCreatedPartially_hidden_contentCreatedProperty_moved_outside_containerWill you implement scrollbar removal for SysML Internal Block Diagrams too?(it seems to work fairly well for composite structure diagrams now, but IBDs still have scrollbars unfortunately).(In reply to)There are still several issues to fix (see previous comments) before implementing this in IBD.I have fixed the first point about the resize and the move of a child.About the second point autosize, I will open a new bug because this bug remains with scroll bars.It remains to work on the third point : resize of the parent.(done on the branch revision 6211)(In reply to)Also related to this bug, I suspect Papyrus layout to be incompatible with this in the sense that parent and children are move without taking into account the behavior provided by edit parts. Can you test this ? Are these layout implemented with GMF layout service ?The code introduced to do the fucntionnality remove Scrollbar has been removed in the branch.revision 6334	16.0
id=422449	REOPENED	Sirius	Core	unspecified	All All	P3 enhancement	Pierre-Charles David	2013-11-25 04:22 EST by	Pierre-Charles David	2016-08-25 07:32 EDT (	3 users	We need to have a well-defined policy regarding compatibility between Viewpoint, pre-1.0 versions of Sirius, and Sirius 1.0 an up. This includes the guarantees we want to offer to users of the Viewpoint technology (before it was called Sirius and open-sourced), and what these users will need to do ti migrate to Sirius.A first, incomplete draft is available at.Remarks and discussion (if any) about the rules defined in that document should go on this bug; the document will be modified to always reflect the current decision.	One thing currently missing from the document is which Eclipse versions we want to support. The main target is clearly Luna (4.4), but we currently have clients which are on Helios (3.6) and as part of Obeo Designer we mainly test on Eclipse 3.8.This means the code currently has to build and work on 6 versions of Eclipse: Helios (3.6), Indigo (3.7), "Juno 3" (3.8), Juno (4.2), Kepler (4.3) and Luna M3 (4.4). I don't believe this is sustainable (particularly in terms of testing) and propose that we concentrate on:- Eclipse 3.8, as the last of the 3.x, as we expect many users to stay on 3.x as long as they can to avoid the changes implied by moving to 4.x.- Kepler (4.3), at least until we ship Sirius 1.0, as this is the stable version early adoprters of Sirius milestones will most likely be using unless they fell very adventurous and try Luna milestones.- Luna (4.4) as our main target, as we are part of the train.This means we could abandon 3.6, 3.7 and 4.2 right now, and Kepler probably next year.I confirm Thales will not need Sirius on Eclipse 3.6. Our main target at this stage is Eclipse 3.8The migration of Viewpoint models, representations files (.aird) and VSM (.odesign), and Modeling Projects to Sirius 0.9.0 are handled by. See this bugzilla for specific informations on this part.Moving to 3.0 to rework on this and publish a stable/finished version. In particular, one point the document should handle is users who may be worried to see the major version of Sirius moving so fast (2 to 3 major versions each year), which could imply that we break all our APIs all the time. We should make it clear that this is not the case and distinguish:* Sirius models (aird and odesign), for which we guarantee transparent upward migration "forever" (at least until further notice).* Core Sirius APIs, the ones most likely to be actually used by advanced modelers and downstream projects. For example I believe none of these was modified between 1.0 and 2.0, see for example Ecore Tools and UML Designer, which although they use some of our APIs work the same with 1.0 and 2.0.* Non-core Sirius APIs, mostly things made public by a Sirius bundle to be used by another Sirius bundle, and also some more advanced/obscure APIs. These are more likely to be broken between major versions, but: we try (or should try) to first deprecate an osbolete API for one major version before it is actually removed, and all changes are described in details in the release notes, with pointers to alternative/prefered APIs where appropriate.The two levels of APIs is currently mostly informal and defined "de facto" by "what is actually used in practice by the Sirius-based systems we are most aware of". Maybe we should think of a way to make this distinction clearer and base it on well thought and well defined criteria.Available in Sirius 3.0.0. See.This was closed by mistake as part of the bulk operation on all the Sirius 3.0.0 tickets. It was planned for 3.0 but does not actually involve any code, only a wiki page. I'll try to get to this in the next few days/weeks, but this is actually independent of a specific release schedule.	6.0
id=507554	REOPENED	Papyrus-rt	tool	0.8.0	PC Windows 7	P3 normal	Project Inbox	2016-11-15 10:25 EST by	Peter Cigehn	2017-01-12 16:37 EST (	2 users	This is an extract fromfor the specific case of creating a generalization relationship for a capsule in the model explorer.Also seefor the aspect of supporting capsule structure inheritance. The support for capsule behavior inheritance will come later.	Since at least Papyrus-RT-Master-Product build #310 the "New Relationship -> Generalization" action in the Model Explorer configures a capsule as required for UML-RT Capsule Structure Inheritance when the superclass is another capsule.I checked this in the latest Papyrus-RT build, and yes, it is possible to create a generalization using the ordinary New Relationship menu. Maybe this bug was not that clear, since it was simply an extraction from, but as indicated on that bug, the idea was that the subset of relationships that are applicable in the context of UML-RT should be made available on a separate UML-RT menu.As discussed in that bug, this could either be a submenu on the current "New UML-RT New Child" menu, or possibly a new top level menu "New UML-RT Relationship". Which approach used probably should be aligned with other DSMLs, e.g. SysML.UML-RT users should not have to open the standard "New Relationship" menu with lots of relationships not relevant for the UML-RT context (in the same way as UML-RT users should not have to use the ordinary "New Child" menu).Another aspect to improve is that the selection dialog presenting the possible targets of generalization should be filtered to only show other capsules. Currently the selection dialog also lists other element types like ordinary classes and protocols, which makes its possible to create invalid generalizations.This filtering probably also should include filtering the current capsule itself, and any subclass capsules of the current capsule, to avoid creating a circular generalization chains (similar to the aspect of not creating circular containment capsule structures as tracked by).State machine inheritance will take priority over this for 1.0.	4.0
id=493854	REOPENED	Papyrus	Others	unspecified	PC Windows NT	P3 normal	Quentin Le Menez	2016-05-17 18:15 EDT by	Patrik Nandorf	2016-09-13 05:39 EDT (	2 users	When I try to setup Papyrus development using Oomph I get the error below. It seems that the setup model refers to an obsolete I-build?RegardsPatrik---Connecting Git team provider.ERROR: org.eclipse.equinox.p2.metadata.repository code=1000 No repository found at. at org.eclipse.oomph.targlets.internal.core.TargletContainer.forceUpdate(TargletContainer.java:777) at org.eclipse.oomph.setup.targlets.impl.TargletTaskImpl$4.run(TargletTaskImpl.java:1128) at org.eclipse.oomph.util.pde.TargetPlatformUtil.runWithTargetPlatformService(TargetPlatformUtil.java:119) at org.eclipse.oomph.setup.targlets.impl.TargletTaskImpl.perform(TargletTaskImpl.java:1036) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer.doPerformNeededSetupTasks(SetupTaskPerformer.java:3037) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer.access$1(SetupTaskPerformer.java:2980) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer$WorkspaceUtil$1.run(SetupTaskPerformer.java:4176) at org.eclipse.core.internal.resources.Workspace.run(Workspace.java:2240) at org.eclipse.core.internal.resources.Workspace.run(Workspace.java:2267) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer$WorkspaceUtil.performNeededSetupTasks(SetupTaskPerformer.java:4170) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer$WorkspaceUtil.access$0(SetupTaskPerformer.java:4168) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer.performNeededSetupTasks(SetupTaskPerformer.java:2971) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer.performTriggeredSetupTasks(SetupTaskPerformer.java:2946) at org.eclipse.oomph.setup.internal.core.SetupTaskPerformer.perform(SetupTaskPerformer.java:2857) at org.eclipse.oomph.setup.ui.wizards.ProgressPage$9.run(ProgressPage.java:555) at org.eclipse.oomph.setup.ui.wizards.ProgressPage$11$1.run(ProgressPage.java:681) at org.eclipse.core.internal.jobs.Worker.run(Worker.java:55)	This should be fixed today with the Papyrus RC1 build. Eclipse I-builds don't last forever, so we need to update them every now and then (At least for every Milestone build)The bug should now be fixed; Gerrit 73018 updated all Target Platforms & the Oomph setupI reopen this since I still have issues with setting this up.It's not the same error but the setup still seem to refer to obsolete requirements/repositories. ERROR: org.eclipse.equinox.p2.artifact.repository code=0 Failed to transfer artifact canonical: osgi.bundle,org.eclipse.xwt.source,1.2.0.v20160502-1019. ERROR: org.eclipse.equinox.p2.artifact.repository code=13 Retry another mirror ERROR: org.eclipse.equinox.p2.transport.ecf code=1200 Artifact not found:. java.io.FileNotFoundException:Hi,the log seems back to normal now, but let's wait and see if it stays that way after the fridays's Neon RC4. For consistency I also tested it with Mars and all went well too.Steps used to verify this: Oomph> Advanced> modeling Tools> select Papyrus folder> Reference instalation folders & git repository > FinishHi Patrick,I just saw that the bug still was on Reopened status; can we consider it as closed/fixed ?	5.0
id=494412	REOPENED	Papyrus	Diagram	2.0.0	PC Windows 7	P3 normal	Quentin Le Menez	2016-05-24 08:59 EDT by	Quentin Le Menez	2016-05-27 06:52 EDT (	2 users	The ZoomToolbar class is now considered of incorrect type when contributing to the toolbar and fails to load. It is expected to be of type WorkbenchWindowControlContribution.	New Gerrit change created:Gerrit changewas merged to [master].Commit:This bug can now be marked as resolved fixed.reopening, failing testsNew Gerrit change created:New Gerrit change created:Gerrit changewas merged to [master].Commit:	7.0
id=445091	REOPENED	Papyrus	Others	1.0.1	All All	P3 minor	Quentin Le Menez	2014-09-25 08:50 EDT by	Ronan Bar	2015-01-08 10:38 EST (	3 users	The Switch Libraries refactor options contains profiles as well as model libraries. WOuld it not be better to just show the model libraries as the profiles already has a different refactor menu item.	Not an issue in the new import wizard. Closing.Actually this is still an issue.A related issue with this wizard is that the text explaining the wizard is poorly formatted. it is very hard to distinguish what I should do (the first sentence) from the background information (the rest of the text).	3.0
id=506752	REOPENED	QVTd	Core	unspecified	PC Windows NT	P3 normal	Project Inbox	2016-10-30 14:34 EDT by	Ed Willink	2016-11-16 10:17 EST (	0 users	provides a repro in whichcontext cs::exprList -- a helperdef : createActualParams() : OrderedSet(as::ActualParameterExpression) = self.exps->collect(x | as::ActualParameterExpression { value = x.ast.oclAsType(as::Expression) } )->asOrderedSet()correctly analyzes the expressions but the eventual dependencies are on x.ast, rather than x.ast.oclAsType(as::Expression)i.e. needlessly pessimistic.	DependencyAnalyzer has no code for special functions. Consequently oclAsType() is analyzed as an ordinary function.oclAsType() special cased.Full fix requires OCL Commit "[unrelated] Return referredType at TypeExp.typeValue" available on OCL master.Pushed to master fo M4.For therepro, the fix doesn't just retype the ast node, it removes its predecessors too.Took another short at this, and again it didn't work.offers a more promising way forward that eliminates duplication.	4.0
